market,pool_key,instrument_id,name,display,symbol,snapshot_symbol,provider,status,recommended_action,alerts,current_price,predicted_price,predicted_change_pct,policy_action,policy_position_size,policy_signed_position,policy_expected_edge_pct,policy_expected_edge_abs,policy_reason,expected_date_market,total_score,liquidity_score,data_quality_score,history_score,coverage_score,factor_support_count,price_source,news_score_30m,news_score_120m,news_score_1440m,news_count_30m,news_burst_zscore,news_risk_level,news_event_risk,news_gate_pass,news_reason_codes
us_equity,sp500,us_equity:aapl,Apple Inc.,AAPL Apple Inc.,AAPL,AAPL,yahoo,Active,Keep/Open,,273.68,276.1456134797358,0.009009110931510467,Long,0.22916020576478682,0.22916020576478682,0.007009110931510467,1.9182534797357846,long_signal,2026-02-13 18:27 -0500,82.52968036529681,30.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.AAPL,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adi,Analog Devices,ADI Analog Devices,ADI,ADI,yahoo,Active,Keep/Open,,325.16,332.58772781876536,0.022843301201763255,Long,0.36018399534731194,0.36018399534731194,0.020843301201763254,6.77740781876534,long_signal,2026-02-13 18:27 -0500,76.52968036529681,24.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ADI,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adm,Archer Daniels Midland,ADM Archer Daniels Midland,ADM,ADM,yahoo,Active,Keep/Open,,68.62000274658203,69.4924195264123,0.012713738631753735,Long,0.24476338279621704,0.24476338279621704,0.010713738631753735,0.7351767743371033,long_signal,2026-02-13 18:27 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acgl,Arch Capital Group,ACGL Arch Capital Group,ACGL,ACGL,yahoo,Active,Keep/Open,,97.85,98.60155755454173,0.007680710828224191,Long,0.13810750159277663,0.13810750159277663,0.005680710828224191,0.555857554541737,long_signal,2026-02-13 18:27 -0500,58.52968036529681,6.0,16.529680365296812,20.0,16.0,3,eastmoney_quote:105.ACGL,,,,,,low,False,True,nan
us_equity,sp500,us_equity:adbe,Adobe Inc.,ADBE Adobe Inc.,ADBE,ADBE,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,264.67,259.16891575588005,-0.02078469129149496,Short,0.2646185085749784,-0.2646185085749784,0.01878469129149496,4.9717442441199715,short_signal,2026-02-13 18:27 -0500,70.52968036529681,18.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ADBE,,,,,,low,False,True,nan
us_equity,sp500,us_equity:a,Agilent Technologies,A Agilent Technologies,A,A,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,129.0,126.918536532952,-0.016135375713550393,Short,0.2810570261872418,-0.2810570261872418,0.014135375713550393,1.8234634670480008,short_signal,2026-02-13 18:27 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,0.0,0.0,0.0,0.0,0.0,low,False,True,nan
us_equity,sp500,us_equity:abbv,AbbVie,ABBV AbbVie,ABBV,ABBV,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,222.44000244140625,221.43012366687086,-0.004540005230405431,Short,0.10664173413654846,-0.10664173413654846,0.0025400052304054305,0.5649987696525686,short_signal,2026-02-13 18:27 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,2,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abt,Abbott Laboratories,ABT Abbott Laboratories,ABT,ABT,yahoo,Watch,Monitor/Reduce,,112.27999877929688,113.0065185122154,0.006470606882946317,Long,0.11204438908251164,0.11204438908251164,0.004470606882946317,0.5019597353599287,long_signal,2026-02-13 18:27 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:acn,Accenture,ACN Accenture,ACN,ACN,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,240.86000061035156,239.0298473828388,-0.007598410789982024,Short,0.11422920074513607,-0.11422920074513607,0.005598410789982024,1.348433226292069,short_signal,2026-02-13 18:27 -0500,67.52968036529681,15.0,16.529680365296812,20.0,16.0,1,yahoo_latest,,,,,,low,False,True,nan
us_equity,sp500,us_equity:abnb,Airbnb,ABNB Airbnb,ABNB,ABNB,yahoo,Watch,Monitor/Reduce,predicted_change_non_positive,120.32,118.82352230228237,-0.012437480865339245,Short,0.1930400108219554,-0.1930400108219554,0.010437480865339245,1.255837697717618,short_signal,2026-02-13 18:27 -0500,64.52968036529681,12.0,16.529680365296812,20.0,16.0,1,eastmoney_quote:105.ABNB,,,,,,low,False,True,nan
